steven w of tn wants you to support netneutralitynot big cable,0.1
"heyadrian p of 
 sez conservative voters support netneutrality why dont you",0.0
whats the fix to netneutralityasked consumers its transparency an prioritization is ok,0.5
heytom t of ca sez big cable gets billions in subsidies stand with the people netneutrality,0.0
whats the fix to netneutralityasked consumers its transparency an prioritization is ok,0.5
heyjoanna m of ca sez fast lanes hurt innovation support netneutrality,0.2
jjoan z c of mo sez side with the public on netneutralitynot big cable,0.0
heyjoseph t of il sez you should side with the public on netneutrality not big cable,0.0
morgan s of nc sez side with the public on netneutralitynot big cable,0.0
heyroger b of nm wants to know if you stand with big cable or support netneutrality,0.1
joel n of tx wants you to support netneutralitynot big cable,0.1
heyrichard o of nh sez fast lanes hurt innovation support netneutrality,0.2
heykristine c of mn sez you should side with the public on netneutrality not big cable,0.0
free marketers dont shill for cable monopoliesjerry r of ia sez support netneutrality,0.4
netneutralitytries to rip off citizensht,0.0
heypatricia l of ga sez you should side with the public on netneutrality not big cable,0.0
do you stand with big cable or support netneutralitywilliam m of ok wants to know,0.2333333333333333
heywilliam s of ca sez fast lanes hurt innovation support netneutrality,0.2
heymary alice h of mn wants to know if you stand with big cable or support netneutrality,0.1
the battle for netneutrality is just one battle in the war to have a free internetsatish babu at inetcolombo,0.4
heyjon s of ca sez conservative voters support netneutrality why dont you,0.0
eu parliament must standnetneutralityeu commission tries to rip citizens off net neutrality,-0.05
berec eu regulators body publishes a report on how consumers value netneutrality,0.0
a country that doesnt have laws on netneutrality can learn from countries that do like brazil says satish babu at inetcolombo,0.0
michael a of wa sez side with the public on netneutralitynot big cable,0.0
exposes violation of netneutrality gets legal notice meanwhile the govt sleeps sad,-0.15
heyjohn h of ca sez fast lanes hurt innovation support netneutrality,0.2
heyjennifer s of ca sez you should side with the public on netneutrality not big cable,0.0
looks like service providers have learnt nothing from netneutrality govt ofcourse isnt interested in protecting us,0.25
heyrobert s of wa sez free marketers dont shill for cable monopolies netneutrality,0.4
consumer survey betweenandare happy for applications to be prioritised netneutrality tsm,0.8
heylindsay m of ca sez conservative voters support netneutrality why dont you,0.0
survey transparencys key consumers can play a role in resolving netneutrality issues when they have been informed,0.0
the laws around netneutrality are graysatish babu at inetcolombo,0.0
conservative voters support netneutralitykris k of nv wants to know why you dont too,0.2
you can find my article on netneutrality in tamil on may issue of computertoday mozillalk,0.0
satish begins his presentation with an introduction to netneutrality at inetcolombo,0.0
do you stand with big cable or support netneutralityleroyofj wants to know,0.1
conservative voters support netneutralityrick p of va wants to know why you dont too,0.2
heykevin c of wa sez free marketers dont shill for cable monopolies netneutrality,0.4
berec publishes its report on how consumers value netneutrality,0.0
net neutrality bysatish babu director of centre for open source inetcolombo mozillalk isoccolombo netneutrality,0.0
heykandy f of ca sez conservative voters support netneutrality why dont you,0.0
now we have satish babu taking the stage to speak about netneutrality at inetcolombo,0.0
heylucas c of co sez big cable gets billions in subsidies stand with the people netneutrality,0.0
consumer attitudesnetneutrality,0.0
heyjim s of vt wants to know if you stand with big cable or support netneutrality,0.1
berec eu regulators body publishes a report on how consumers value netneutrality,0.0
heykenton w of ma sez strong netneutrality enables innovation,0.4333333333333333
do you stand with big cable or support netneutralitymarilee w of wa wants to know,0.1
maryam s of ca sez side with the public on netneutralitynot big cable,0.0
heymr terry amp ms linda a of tx wants you to support netneutrality not big cable,0.1
consumer attitudesnetneutrality,0.0
consumer survey betweenandare happy for applications to be prioritised netneutrality tsm,0.8
heymisty t of tx wants to know if you stand with big cable or support netneutrality,0.1
heymichelle c of ca wants to know why you arent siding with millions on netneutrality,0.2
heywilliam s of ny wants you to support netneutrality not big cable,0.1
consumer attitudesnetneutrality,0.0
free marketers dont shill for cable monopoliesshannon p of fl sez support netneutrality,0.4
free marketers dont shill for cable monopoliesmadeline w of ca sez support netneutrality,0.4
free marketers dont shill for cable monopoliesyefim m of ca sez support netneutrality,0.4
heyjulie l of ca sez big cable gets billions in subsidies stand with the people netneutrality,0.0
heywilliam s of ny wants you to support netneutrality not big cable,0.1
heyoscar r of wa sez big cable gets billions in subsidies stand with the people netneutrality,0.0
lisa o of ca wants you to support netneutralitynot big cable,0.1
do you stand with big cable or support netneutralitymary ann s of in wants to know,0.1
heyriley i c of nc sez netneutrality is the only way for a free market of internet services,0.2
heylucas n of wa wants to know why you arent siding with millions on netneutrality,0.2
heyginny g of co sez netneutrality is the only way for a free market of internet services,0.2
heyronald g of co sez conservative voters support netneutrality why dont you,0.0
conservative voters support netneutralityruby m of ca wants to know why you dont too,0.2
heykevin d of oh sez free marketers dont shill for cable monopolies netneutrality,0.4
heywilliam d of ca sez fast lanes hurt innovation support netneutrality,0.2
heymady t of ma sez netneutrality should not be partisan its about innovation,0.0
rebecca w of fl sez side with the public on netneutralitynot big cable,0.0
tuesday news were gathering intelligence that is current as of junenetneutrality,0.0
tuesday news the internet is officially netneutralized as of junenetneutrality,0.0
free marketers dont shill for cable monopoliesioulia t of wa sez support netneutrality,0.4
heypatricia k of ny wants to know if you stand with big cable or support netneutrality,0.1
free marketers dont shill for cable monopoliesleola w of mo sez support netneutrality,0.4
fast lanes hurt innovationjanna c of nv sez support netneutrality,0.2
heycaitlin w of ca sez strong netneutrality enables innovation,0.4333333333333333
heymorgan h of sd sez conservative voters support netneutrality why dont you,0.0
heysusan l of wi wants to know if you stand with big cable or support netneutrality,0.1
conservative voters support netneutralityraymond p of nc wants to know why you dont too,0.2
free marketers dont shill for cable monopoliesmb g of oh sez support netneutrality,0.4
heykenneth l of il wants to know if you stand with big cable or support netneutrality,0.1
heydebra o of ca sez netneutrality is the only way for a free market of internet services,0.2
heyjim m of id sez netneutrality is the only way for a free market of internet services,0.2
heymariah w of sc sez big cable gets billions in subsidies stand with the people netneutrality,0.0
john g of ma wants you to support netneutralitynot big cable,0.1
heylaryn l of ut wants you to support netneutrality not big cable,0.1
heythomas h of tx wants to know why you arent siding with millions on netneutrality,0.2
heyscott c of ca sez you should side with the public on netneutrality not big cable,0.0
we support netneutrality,0.0
heyarielle n of tx sez free marketers dont shill for cable monopolies netneutrality,0.4
heytheresa m c of mi wants to know if you stand with big cable or support netneutrality,0.1
heydmitra t of fl sez strong netneutrality enables innovation,0.4333333333333333
heylakshmi h of co sez conservative voters support netneutrality why dont you,0.0
"william l of 
 sez side with the public on netneutralitynot big cable",0.0
heyryan h of ma sez netneutrality is the only way for a free market of internet services,0.2
richard r of la sez side with the public on netneutralitynot big cable,0.0
heymanuel a of nc sez conservative voters support netneutrality why dont you,0.0
conservative voters support netneutralityjerry w of ca wants to know why you dont too,0.2
heynicole u of ia sez conservative voters support netneutrality why dont you,0.0
heyrichard f of nc wants you to support netneutrality not big cable,0.1
do you stand with big cable or support netneutralityrichard c of ca wants to know,0.1
conservative voters support netneutralityjohn m of tn wants to know why you dont too,0.2
heykathy h of ky sez fast lanes hurt innovation support netneutrality,0.2
the history of net neutralitynetneutrality,0.0
heymary k of ny wants you to support netneutrality not big cable,0.1
mike v of ut wants you to support netneutralitynot big cable,0.1
shawn c of wa wants you to support netneutralitynot big cable,0.1
conservative voters support netneutralityrobert c of ga wants to know why you dont too,0.2
heyjenny i of ny sez you should side with the public on netneutrality not big cable,0.0
heytanya a of ct wants to know if you stand with big cable or support netneutrality,0.1
conservative voters support netneutralitysabrina s of ca wants to know why you dont too,0.2
heyed j of nj wants to know why you arent siding with millions on netneutrality,0.2
heyrose b of tx sez big cable gets billions in subsidies stand with the people netneutrality,0.0
eu parliament must standnetneutralityeu commission tries to rip citizens off net neutrality,-0.05
berec eu regulators body publishes a report on how consumers value netneutrality,0.0
heysherri s of ca sez you should side with the public on netneutrality not big cable,0.0
vrt thats netneutrality for you,0.0
heylou m of nj sez strong netneutrality enables innovation,0.4333333333333333
ozgur z of nc sez side with the public on netneutralitynot big cable,0.0
heyrichard c of co sez you should side with the public on netneutrality not big cable,0.0
netneutrality at stake in pakistan due to zukerbergs,-0.125
heysamantha s of oh wants to know why you arent siding with millions on netneutrality,0.2
heystephen g of nm wants you to support netneutrality not big cable,0.1
"heystefano b of 
 sez fast lanes hurt innovation support netneutrality",0.2
heysteven k of tn wants to know if you stand with big cable or support netneutrality,0.1
heykenneth f of in sez fast lanes hurt innovation support netneutrality,0.2
how does netneutrality relate to sustainability joinandat,0.0
heytim m of pa sez free marketers dont shill for cable monopolies netneutrality,0.4
shannon o of or wants you to support netneutralitynot big cable,0.1
heytobin b of ia sez big cable gets billions in subsidies stand with the people netneutrality,0.0
heyjessica c of tx sez netneutrality is the only way for a free market of internet services,0.2
heymark p of ks sez you should side with the public on netneutrality not big cable,0.0
heynancy v of wi sez conservative voters support netneutrality why dont you,0.0
shauna e of ut wants you to support netneutralitynot big cable,0.1
louis g of mn sez side with the public on netneutralitynot big cable,0.0
heymarilyn m of wa sez conservative voters support netneutrality why dont you,0.0
heycatherine c of ca sez you should side with the public on netneutrality not big cable,0.0
heyelisabeth f of ca sez fast lanes hurt innovation support netneutrality,0.2
heymarjorie v of ks sez free marketers dont shill for cable monopolies netneutrality,0.4
heyron b of ca sez strong netneutrality enables innovation,0.4333333333333333
greensboronc rt ieeeiot could netneutrality have an impact on iot quite possibly it could affect telecom investments,0.0
vincent v of mn sez side with the public on netneutralitynot big cable,0.0
heymark f of tn sez free marketers dont shill for cable monopolies netneutrality,0.4
heyphilip r of mo sez big cable gets billions in subsidies stand with the people netneutrality,0.0
heyjoseph r of ca wants to know if you stand with big cable or support netneutrality,0.1
heyshawn d of ca sez free marketers dont shill for cable monopolies netneutrality,0.4
techatnight yes we still need to defeat netneutrality i know its been afoxnews,0.0
free marketers dont shill for cable monopoliesmarc d of ak sez support netneutrality,0.4
mark d of az sez side with the public on netneutralitynot big cable,0.0
heydiana r of ca sez free marketers dont shill for cable monopolies netneutrality,0.4
heymelvyn n of ca sez big cable gets billions in subsidies stand with the people netneutrality,0.0
eu digichief to meet ministers and sort out the netneutrality thinginternet,0.0
eu parliament must standnetneutralityeu commission tries to rip citizens off net neutrality,-0.05
heyruth c of fl sez big cable gets billions in subsidies stand with the people netneutrality,0.0
conservative voters support netneutralitymaria m of oh wants to know why you dont too,0.2
heyjustin s of az sez netneutrality is the only way for a free market of internet services,0.2
heyrobert n of nc sez netneutrality is the only way for a free market of internet services,0.2
keep bureaucracy out of the net and in the hands of consumers choice reject netneutrality,0.0
karen s of ca wants you to support netneutralitynot big cable,0.1
fast lanes hurt innovationjohn b of ma sez support netneutrality,0.2
heyscott p of ca sez you should side with the public on netneutrality not big cable,0.0
heylarry b of oh wants to know if you stand with big cable or support netneutrality,0.1
jeanine c of ut sez side with the public on netneutralitynot big cable,0.0
heychris k of co sez big cable gets billions in subsidies stand with the people netneutrality,0.0
heynicholas k of il sez you should side with the public on netneutrality not big cable,0.0
heytom s of ca sez free marketers dont shill for cable monopolies netneutrality,0.4
roon w of fl wants you to support netneutralitynot big cable,0.1
heymark c of az sez you should side with the public on netneutrality not big cable,0.0
heywilliam s of wa wants to know why you arent siding with millions on netneutrality,0.2
report on how consumers value netneutralitymore education and more choices are needed digitalsinglemarket,0.5
heyjohn d of mi sez fast lanes hurt innovation support netneutrality,0.2
fast lanes hurt innovationleonard s of tx sez support netneutrality,0.2
heyrev kari p of md sez you should side with the public on netneutrality not big cable,0.0
laura h of ma sez side with the public on netneutralitynot big cable,0.0
heyangelika s of ny wants to know why you arent siding with millions on netneutrality,0.2
heynancy t of ca sez netneutrality is the only way for a free market of internet services,0.2
heyolive j of ny wants you to support netneutrality not big cable,0.1
heyrick s of me wants you to support netneutrality not big cable,0.1
heyseth b of wa sez netneutrality should not be partisan its about innovation,0.0
heypeter a of me wants you to support netneutrality not big cable,0.1
eu parliament must standnetneutralityeu commission tries to rip citizens off net neutrality,-0.05
heytommy b of ne sez you should side with the public on netneutrality not big cable,0.0
ruth b of az sez side with the public on netneutralitynot big cable,0.0
heychris m of ri wants you to support netneutrality not big cable,0.1
heyconstance s of ca sez you should side with the public on netneutrality not big cable,0.0
fast lanes hurt innovationmeade m of ok sez support netneutrality,0.35
heynikki s of ca sez fast lanes hurt innovation support netneutrality,0.2
heymarilyn s of co sez conservative voters support netneutrality why dont you,0.0
do you stand with big cable or support netneutralitysweet i of nh wants to know,0.1
heymarylucia a of ca wants you to support netneutrality not big cable,0.1
chris h of ca sez side with the public on netneutralitynot big cable,0.0
conservative voters support netneutralitytyler s of ca wants to know why you dont too,0.2
heygreat whiteof fl wants to know if you stand with big cable or support netneutrality,0.1
darcy g of ne sez side with the public on netneutralitynot big cable,0.0
heyjoan b of ny wants to know if you stand with big cable or support netneutrality,0.1
heymichael t of ut sez you should side with the public on netneutrality not big cable,0.0
heyken amp sylvia h of sc wants to know if you stand with big cable or support netneutrality,0.1
do you stand with big cable or support netneutralitywilliam t of ar wants to know,0.1
heynick k of ca wants to know if you stand with big cable or support netneutrality,0.1
kim c of md wants you to support netneutralitynot big cable,0.1
interesting read how netneutrality debate could affect internet of things and telecoms investmentiot,0.5
fast lanes hurt innovationphillip z of ny sez support netneutrality,0.2
colorado cities pass vote to create own broadbandfreedom netneutrality,0.6
free marketers dont shill for cable monopoliesmisty t of tx sez support netneutrality,0.4
heyjohn c of il sez fast lanes hurt innovation support netneutrality,0.2
conservative voters support netneutralitylinda n of fl wants to know why you dont too,0.2
heylarry g of md sez strong netneutrality enables innovation,0.4333333333333333
heysusan d of ma sez you should side with the public on netneutrality not big cable,0.0
eu parliament must standnetneutralityeu commission tries to rip citizens off net neutrality,-0.05
heyjoan d of ok wants you to support netneutrality not big cable,0.2333333333333333
heyjoshua b of tx sez big cable gets billions in subsidies stand with the people netneutrality,0.0
heyp v of co sez strong netneutrality enables innovation,0.4333333333333333
fast lanes hurt innovationjoey s of ks sez support netneutrality,0.2
heyshannon p of fl wants to know why you arent siding with millions on netneutrality,0.2
free marketers dont shill for cable monopoliesmadeline w of ca sez support netneutrality,0.4
heyjames m of ca sez you should side with the public on netneutrality not big cable,0.0
heyyefim m of ca sez conservative voters support netneutrality why dont you,0.0
heyjustin s of co wants to know if you stand with big cable or support netneutrality,0.1
heytim g of wa wants you to support netneutrality not big cable,0.1
heyryan m of il sez big cable gets billions in subsidies stand with the people netneutrality,0.0
"reasons why were challenging the fcc in court 

netneutrality titleii",0.5
heywilliam s of ny sez free marketers dont shill for cable monopolies netneutrality,0.4
heylarry s of in sez you should side with the public on netneutrality not big cable,0.0
this common type of paid priority agreement is banned by thevia netneutrality why is agency so anticonsumer htt,-0.3
"heyjenn r of 
 sez fast lanes hurt innovation support netneutrality",0.2
heyron g of tx sez big cable gets billions in subsidies stand with the people netneutrality,0.0
have you taken the internet health test check it out and help protect netneutrality,0.0
heywalter s of il sez strong netneutrality enables innovation,0.4333333333333333
robin t of ca sez side with the public on netneutralitynot big cable,0.0
heyoscar r of wa wants to know why you arent siding with millions on netneutrality,0.2
do you stand with big cable or support netneutralityjill s of fl wants to know,0.1
heylisa o of ca sez conservative voters support netneutrality why dont you,0.0
patricia b of oh sez side with the public on netneutralitynot big cable,0.0
do you stand with big cable or support netneutralitystefan h of nj wants to know,0.1
do you stand with big cable or support netneutralitymark s of hi wants to know,0.1
free marketers dont shill for cable monopoliesmary ann s of in sez support netneutrality,0.4
heyriley i c of nc sez conservative voters support netneutrality why dont you,0.0
heysubu k of wa sez strong netneutrality enables innovation,0.4333333333333333
rosemary h of ks wants you to support netneutralitynot big cable,0.1
"guerilla open access manifestoby aaronswartz


web internet socialmedia netneutrality",0.0
free marketers dont shill for cable monopolieslucas n of wa sez support netneutrality,0.4
can net neutrality change scholarly publishing let us know your thoughts redlink netneutrality,0.0
heylillian h of fl sez netneutrality is the only way for a free market of internet services,0.2
heymike r of mi sez fast lanes hurt innovation support netneutrality,0.2
new netneutrality order is a nadir for the first amendment amp internet freedomredstate,0.19318181818181818
free marketers dont shill for cable monopoliesginny g of co sez support netneutrality,0.4
heylinda h of tx wants you to support netneutrality not big cable,0.1
free marketers dont shill for cable monopoliesronald g of co sez support netneutrality,0.4
conservative voters support netneutralityl v of ma wants to know why you dont too,0.2
heypaul w of ca wants you to support netneutrality not big cable,0.1
heysteven b of il wants to know if you stand with big cable or support netneutrality,0.1
gunsense rt dmashak fyi progressive agenda includescommoncore agendatranspacificpartnership openborders netneutrality ampdisman,0.0
gunsense fyi progressive agenda includescommoncore agendatranspacificpartnership openborders netneutrality ampdismantling us co,0.0
do you stand with big cable or support netneutralityrebecca b of sc wants to know,0.1
conservative voters support netneutralitythomas h of ny wants to know why you dont too,0.2
heysaija a of nj sez big cable gets billions in subsidies stand with the people netneutrality,0.0
heythomas p of ny wants you to support netneutrality not big cable,0.1
ruth m of ct wants you to support netneutralitynot big cable,0.1
heyjudy b of ia sez you should side with the public on netneutrality not big cable,0.0
heymark m of tx wants you to support netneutrality not big cable,0.1
do you stand with big cable or support netneutralitymary ann c of ca wants to know,0.1
do you stand with big cable or support netneutralityterry y of ca wants to know,0.1
free marketers dont shill for cable monopoliesruby m of ca sez support netneutrality,0.4
fyi progressive agenda includescommoncore agendatranspacificpartnership openborders netneutrality ampdismantling us,0.0
netneutralityopenlibreis outstories,0.0
fyi progressive agenda includescommoncore agendatranspacificpartnership openborders netneutrality ampdismantling us constitution,0.0
heyronald l of wa sez netneutrality is the only way for a free market of internet services,0.2
heyleo m of ny sez big cable gets billions in subsidies stand with the people netneutrality,0.0
conservative voters support netneutralityolga s of wa wants to know why you dont too,0.2
heykathryn a of ca wants you to support netneutrality not big cable,0.1
heylinda g of or wants you to support netneutrality not big cable,0.1
moises b of pr wants you to support netneutralitynot big cable,0.1
big guys paying off adblockplusis this akin to the netneutrality debate a q for ops,0.0
heykevin d of oh sez netneutrality should not be partisan its about innovation,0.0
"heypeter l of 
 sez netneutrality is the only way for a free market of internet services",0.2
heywilliam d of ca sez netneutrality should not be partisan its about innovation,0.0
heyrose r of tx sez big cable gets billions in subsidies stand with the people netneutrality,0.0
conservative voters support netneutralitygina p of wa wants to know why you dont too,0.2
john d of me wants you to support netneutralitynot big cable,0.1
fast lanes hurt innovationwilliam d of nm sez support netneutrality,0.2
obama uses netneutrality to attack guns why would republicans give him fasttrack on the tpp wakeupamerica ccot tcot pjnet nra,0.0
heymady t of ma sez conservative voters support netneutrality why dont you,0.0
heysusan s of mi sez fast lanes hurt innovation support netneutrality,0.2
heywendy b of il sez netneutrality is the only way for a free market of internet services,0.2
conservative voters support netneutralitystephanie r of nc wants to know why you dont too,0.2
heyrandall s of in sez strong netneutrality enables innovation,0.4333333333333333
heyrebecca w of fl wants to know why you arent siding with millions on netneutrality,0.2
heyseth c of mo wants to know if you stand with big cable or support netneutrality,0.1
heyrichard s of ny sez big cable gets billions in subsidies stand with the people netneutrality,0.0
fast lanes hurt innovationlarry k of co sez support netneutrality,0.2
heywill g of ca sez fast lanes hurt innovation support netneutrality,0.2
"freedoms just another word for nothing left to lose and theyll be sure youre free
amnesty netneutrality obamacare fed irs 
pjnet",0.3
heyioulia t of wa sez free marketers dont shill for cable monopolies netneutrality,0.4
do you stand with big cable or support netneutralitymike d of il wants to know,0.1
heypatricia k of ny sez netneutrality should not be partisan its about innovation,0.0
do you stand with big cable or support netneutralityzachary l of ca wants to know,0.1
heyleola w of mo sez conservative voters support netneutrality why dont you,0.0
do you stand with big cable or support netneutralityscott c of ny wants to know,0.1
whyvoxisdown obamas netneutrality took effect and surprisingly did something good,0.7
heybarbara m t of ky sez netneutrality is the only way for a free market of internet services,0.2
heyjeffrey w of tx sez you should side with the public on netneutrality not big cable,0.0
free marketers dont shill for cable monopoliesjanna c of nv sez support netneutrality,0.4
heycaitlin w of ca sez conservative voters support netneutrality why dont you,0.0
conservative voters support netneutralityelizabeth a of wa wants to know why you dont too,0.2
heymorgan h of sd wants to know why you arent siding with millions on netneutrality,0.2
the people of detroit want congress to stand up and fight for openinternetnetneutrali,0.0
heykris l of or sez netneutrality is the only way for a free market of internet services,0.2
billions in investments foregone d fcc netneutrality orders of jobs lostnetlawnow,0.0
william c of oh wants you to support netneutralitynot big cable,0.1
fast lanes hurt innovationjonathan v of sd sez support netneutrality,0.2
heysusan l of wi sez conservative voters support netneutrality why dont you,0.0
j f of mt sez side with the public on netneutralitynot big cable,0.0
heyjustin m of md sez you should side with the public on netneutrality not big cable,0.0
heyraymond p of nc wants to know why you arent siding with millions on netneutrality,0.2
heyleslie g of tx sez strong netneutrality enables innovation,0.4333333333333333
heyseth c of ks sez you should side with the public on netneutrality not big cable,0.0
heytony a of ny sez strong netneutrality enables innovation,0.4333333333333333
free marketers dont shill for cable monopoliesmb g of oh sez support netneutrality,0.4
heyjohn p of la sez you should side with the public on netneutrality not big cable,0.0
jason b of ct sez side with the public on netneutralitynot big cable,0.0
heyjohn m of nj wants you to support netneutrality not big cable,0.1
heykenneth l of il sez netneutrality should not be partisan its about innovation,0.0
heyronald f of nc sez big cable gets billions in subsidies stand with the people netneutrality,0.0
heydebra o of ca sez netneutrality should not be partisan its about innovation,0.0
heyjohn f of il sez netneutrality is the only way for a free market of internet services,0.2
free marketers dont shill for cable monopoliesjim m of id sez support netneutrality,0.4
john m of pa wants you to support netneutralitynot big cable,0.1
heyvirginia l l of mi wants you to support netneutrality not big cable,0.1
please see how an operator is blocking wats app calls netneutrality,0.0
heyjean t of ca sez big cable gets billions in subsidies stand with the people netneutrality,0.0
do you stand with big cable or support netneutralityjess p of ca wants to know,0.1
netneutrality regulations would be extended to makers of applications for wireless devicesstartups,0.0
john s of wa sez side with the public on netneutralitynot big cable,0.0
heymariah w of sc wants to know why you arent siding with millions on netneutrality,0.2
do you stand with big cable or support netneutralitywilliam r of ca wants to know,0.1
heyjohn g of ma sez free marketers dont shill for cable monopolies netneutrality,0.4
free marketers dont shill for cable monopolieslaryn l of ut sez support netneutrality,0.4
please see how an operator is blocking wats app calls netneutrality,0.0
heythomas h of tx sez conservative voters support netneutrality why dont you,0.0
want to help protect netneutrality run the internet health test and see if your isp is slowing you down,-0.15555555555555559
heyshanna r of or sez you should side with the public on netneutrality not big cable,0.0
do you stand with big cable or support netneutralityrobert m of tx wants to know,0.1
fast lanes hurt innovationkathleen m of pa sez support netneutrality,0.2
heyhal p of ny sez fast lanes hurt innovation support netneutrality,0.2
heyjeff a of wi sez you should side with the public on netneutrality not big cable,0.0
want to help protect netneutrality run the internet health test and see if your isp is slowing you down,-0.15555555555555559
nick o of mn wants you to support netneutralitynot big cable,0.1
heynancy b of nc sez strong netneutrality enables innovation,0.4333333333333333
heyval z of oh sez netneutrality is the only way for a free market of internet services,0.2
do you stand with big cable or support netneutralitylynn p of ca wants to know,0.1
heyraymond f of tx wants you to support netneutrality not big cable,0.1
fast lanes hurt innovationkyle b of fl sez support netneutrality,0.2
margaret g of pa wants you to support netneutralitynot big cable,0.1
heyscott c of ca sez netneutrality should not be partisan its about innovation,0.0
free marketers dont shill for cable monopoliesarielle n of tx sez support netneutrality,0.4
do you stand with big cable or support netneutralitymarilyn o of mi wants to know,0.1
heytheresa m c of mi sez netneutrality should not be partisan its about innovation,0.0
heywayne g of la sez fast lanes hurt innovation support netneutrality,0.2
heystephan i b of nc sez fast lanes hurt innovation support netneutrality,0.2
donald c of ca wants you to support netneutralitynot big cable,0.1
heydonald e of ca wants to know if you stand with big cable or support netneutrality,0.1
heydmitra t of fl sez conservative voters support netneutrality why dont you,0.0
story of the making and success of the netneutrality campaign in india brilliant stuffhillhacks http,0.6
heydavid m of mn sez strong netneutrality enables innovation,0.4333333333333333
heylakshmi h of co wants to know why you arent siding with millions on netneutrality,0.2
"heywilliam l of 
 sez free marketers dont shill for cable monopolies netneutrality",0.4
heymichael k of il sez you should side with the public on netneutrality not big cable,0.0
heymark l of ca wants to know if you stand with big cable or support netneutrality,0.1
hm hbogo app running slow on ps but fast on the laptop need i remindof netneutrality,-0.05000000000000002
joshua r of pa wants you to support netneutralitynot big cable,0.1
heykeith k of wi sez netneutrality is the only way for a free market of internet services,0.2
free marketers dont shill for cable monopoliesryan h of ma sez support netneutrality,0.4
heyjusten t of wa wants to know if you stand with big cable or support netneutrality,0.1
heyrichard r of la wants to know why you arent siding with millions on netneutrality,0.2
free marketers dont shill for cable monopoliesjoseph d of ca sez support netneutrality,0.4
free marketers dont shill for cable monopoliesmanuel a of nc sez support netneutrality,0.4
heysafiro g of ny wants you to support netneutrality not big cable,0.1
heymarina m of ny sez strong netneutrality enables innovation,0.4333333333333333
heyjerry w of ca wants to know why you arent siding with millions on netneutrality,0.2
heywilliam r of fl sez netneutrality is the only way for a free market of internet services,0.2
we talked toabout how the latest wikileaks release shows tisa could threaten the internet netneutrality h,0.5
heynicole u of ia wants to know why you arent siding with millions on netneutrality,0.2
free marketers dont shill for cable monopoliesrichard f of nc sez support netneutrality,0.4
jennifer t of nj sez side with the public on netneutralitynot big cable,0.0
heyjennifer m of ca sez you should side with the public on netneutrality not big cable,0.0
heyterry u of co sez strong netneutrality enables innovation,0.4333333333333333
heyrichard c of ca sez conservative voters support netneutrality why dont you,0.0
heylarry g of ca wants you to support netneutrality not big cable,0.1
stephanie r of pa wants you to support netneutralitynot big cable,0.1
heyjonathon b of nc sez big cable gets billions in subsidies stand with the people netneutrality,0.0
heyjohn m of tn sez free marketers dont shill for cable monopolies netneutrality,0.4
heythomas s of oh sez netneutrality is the only way for a free market of internet services,0.2
"heykathleen b of 
 sez you should side with the public on netneutrality not big cable",0.0
heymason t of wa sez fast lanes hurt innovation support netneutrality,0.2
heykathy h of ky sez free marketers dont shill for cable monopolies netneutrality,0.4
maude r of ny sez side with the public on netneutralitynot big cable,0.0
conservative voters support netneutralityrobert w of fl wants to know why you dont too,0.2
conservative voters support netneutralitynicole g of ca wants to know why you dont too,0.2
heymary k of ny sez netneutrality should not be partisan its about innovation,0.0
heymike v of ut sez free marketers dont shill for cable monopolies netneutrality,0.4
heymelinda f of hi sez netneutrality is the only way for a free market of internet services,0.2
conservative voters support netneutralityjohn m of ny wants to know why you dont too,0.2
heykitty k of sc wants to know if you stand with big cable or support netneutrality,0.1
tcotstatus netneutrality gop support cable million fix tpp stupidfotos,0.0
please see how an operator is blocking wats app calls netneutrality,0.0
kenneth j of ca wants you to support netneutralitynot big cable,0.1
do you stand with big cable or support netneutralitymichael i of ut wants to know,0.1
zachary w of mi wants you to support netneutralitynot big cable,0.1
fast lanes hurt innovationbernard t of ny sez support netneutrality,0.2
heyshawn c of wa sez conservative voters support netneutrality why dont you,0.0
please see how an operator is blocking wats app calls netneutrality,0.0
heydavid c of ca sez netneutrality is the only way for a free market of internet services,0.2
heyrobert c of ga sez free marketers dont shill for cable monopolies netneutrality,0.4
lacey k of ca wants you to support netneutralitynot big cable,0.1
scott a of oh sez side with the public on netneutralitynot big cable,0.0
free marketers dont shill for cable monopoliesjenny i of ny sez support netneutrality,0.4
heymatt v of or wants you to support netneutrality not big cable,0.1
heytanya a of ct wants to know why you arent siding with millions on netneutrality,0.2
heyjeanne m of oh sez fast lanes hurt innovation support netneutrality,0.2
free marketers dont shill for cable monopoliessabrina s of ca sez support netneutrality,0.4
fuckfuckfuckand all the rest we need netneutrality,0.0
do you stand with big cable or support netneutralitystuart l of fl wants to know,0.1
heyvanessa j of fl sez fast lanes hurt innovation support netneutrality,0.2
heyjohn m of or sez netneutrality is the only way for a free market of internet services,0.2
moises g of fl wants you to support netneutralitynot big cable,0.1
jim d of ia wants you to support netneutralitynot big cable,0.1
do you stand with big cable or support netneutralityfrancis s of tx wants to know,0.1
"heysarah h of 
 sez big cable gets billions in subsidies stand with the people netneutrality",0.0
stuart y of ks wants you to support netneutralitynot big cable,0.1
obama has an offer that atampt cant refusenetneutrality,0.0
heynoah m of ca sez big cable gets billions in subsidies stand with the people netneutrality,0.0
heymartin h of ca wants you to support netneutrality not big cable,0.1
